date,keyword,rank,clicks,impressions,ctr
2025-02-08,marketing analytics,46,32,5800,0.005517241379310344
2025-02-08,ai for business,2,87,2246,0.03873552983081033
2025-02-08,customer segmentation,9,82,1629,0.05033763044812769
2025-02-08,sales forecasting,8,54,18183,0.0029698069625474343
2025-02-09,marketing analytics,39,31,16083,0.001927501088105453
2025-02-09,ai for business,18,82,3681,0.022276555283890248
2025-02-09,customer segmentation,40,48,16999,0.0028236955115006766
2025-02-09,sales forecasting,46,40,10798,0.003704389701796629
2025-02-10,marketing analytics,41,92,4914,0.018722018722018723
2025-02-10,ai for business,29,8,2520,0.0031746031746031746
2025-02-10,customer segmentation,49,52,19906,0.002612277705214508
2025-02-10,sales forecasting,12,85,4317,0.0196895992587445
2025-02-11,marketing analytics,39,27,8471,0.0031873450596151577
2025-02-11,ai for business,37,64,9678,0.006612936557139905
2025-02-11,customer segmentation,5,6,15441,0.0003885758694385079
2025-02-11,sales forecasting,22,91,15361,0.005924093483497169
2025-02-12,marketing analytics,13,30,10370,0.0028929604628736743
2025-02-12,ai for business,46,79,18645,0.0042370608742290155
2025-02-12,customer segmentation,9,47,4557,0.010313802940531051
2025-02-12,sales forecasting,26,23,10865,0.002116889093419236
2025-02-13,marketing analytics,42,75,10652,0.007040931280510703
2025-02-13,ai for business,29,97,11756,0.008251105818305546
2025-02-13,customer segmentation,39,80,7509,0.010653882008256758
2025-02-13,sales forecasting,18,51,17136,0.002976190476190476
2025-02-14,marketing analytics,39,62,18610,0.0033315421816227835
2025-02-14,ai for business,38,95,2898,0.032781228433402344
2025-02-14,customer segmentation,43,93,4757,0.019550136640739964
2025-02-14,sales forecasting,18,64,19489,0.0032839037405716044
2025-02-15,marketing analytics,19,93,4845,0.019195046439628483
2025-02-15,ai for business,23,6,15544,0.00038600102933607824
2025-02-15,customer segmentation,38,10,10245,0.0009760858955588092
2025-02-15,sales forecasting,8,12,17172,0.0006988120195667365
2025-02-16,marketing analytics,6,44,15820,0.002781289506953224
2025-02-16,ai for business,1,71,7715,0.009202851587815943
2025-02-16,customer segmentation,11,46,15743,0.002921933557771708
2025-02-16,sales forecasting,16,70,19702,0.0035529387879403105
2025-02-17,marketing analytics,45,60,1034,0.058027079303675046
2025-02-17,ai for business,23,84,5422,0.01549243821468093
2025-02-17,customer segmentation,8,43,11478,0.0037462972643317652
2025-02-17,sales forecasting,10,50,15921,0.0031405062496074367
2025-02-18,marketing analytics,6,60,8914,0.006730984967466906
2025-02-18,ai for business,39,67,13747,0.004873790645231687
2025-02-18,customer segmentation,38,91,9589,0.00949004067160288
2025-02-18,sales forecasting,49,46,3210,0.014330218068535825
2025-02-19,marketing analytics,38,62,6451,0.00961091303673849
2025-02-19,ai for business,47,20,8313,0.0024058703235895584
2025-02-19,customer segmentation,47,12,7094,0.0016915703411333521
2025-02-19,sales forecasting,21,69,1230,0.05609756097560976
2025-02-20,marketing analytics,12,85,9753,0.008715267097303393
2025-02-20,ai for business,44,40,6522,0.0061330880098129405
2025-02-20,customer segmentation,2,16,7931,0.002017400075652503
2025-02-20,sales forecasting,38,23,1068,0.02153558052434457
2025-02-21,marketing analytics,15,77,4438,0.017350157728706624
2025-02-21,ai for business,42,55,12285,0.004477004477004477
2025-02-21,customer segmentation,49,45,8141,0.005527576464807763
2025-02-21,sales forecasting,35,31,5709,0.005430022771063234
2025-02-22,marketing analytics,34,69,18013,0.003830566812857381
2025-02-22,ai for business,3,41,16119,0.0025435821080712203
2025-02-22,customer segmentation,8,49,12926,0.0037908092217236577
2025-02-22,sales forecasting,37,14,8613,0.0016254499013119703
2025-02-23,marketing analytics,39,74,7513,0.00984959403700253
2025-02-23,ai for business,26,85,19397,0.0043821209465381246
2025-02-23,customer segmentation,5,91,9525,0.009553805774278215
2025-02-23,sales forecasting,15,23,9827,0.0023404904853973744
2025-02-24,marketing analytics,27,33,19534,0.0016893621378109961
2025-02-24,ai for business,31,71,3381,0.020999704229517895
2025-02-24,customer segmentation,44,29,9977,0.002906685376365641
2025-02-24,sales forecasting,49,68,11994,0.005669501417375354
2025-02-25,marketing analytics,24,78,5352,0.014573991031390135
2025-02-25,ai for business,3,49,3687,0.013289937618660158
2025-02-25,customer segmentation,21,26,16748,0.0015524241700501553
2025-02-25,sales forecasting,15,19,5005,0.003796203796203796
2025-02-26,marketing analytics,21,98,9686,0.010117695643196365
2025-02-26,ai for business,23,69,7355,0.00938137321549966
2025-02-26,customer segmentation,6,30,16086,0.001864975755315181
2025-02-26,sales forecasting,14,35,10954,0.0031951798429797336
2025-02-27,marketing analytics,26,34,1374,0.024745269286754003
2025-02-27,ai for business,28,81,15463,0.005238310806441182
2025-02-27,customer segmentation,48,92,19988,0.004602761656994196
2025-02-27,sales forecasting,16,40,8779,0.004556327599954437
2025-02-28,marketing analytics,7,38,8283,0.004587709766992636
2025-02-28,ai for business,34,21,3782,0.005552617662612375
2025-02-28,customer segmentation,18,70,6272,0.011160714285714286
2025-02-28,sales forecasting,31,96,11442,0.008390141583639224
2025-03-01,marketing analytics,15,15,1632,0.009191176470588236
2025-03-01,ai for business,49,12,6464,0.0018564356435643563
2025-03-01,customer segmentation,19,51,16154,0.0031571127894020057
2025-03-01,sales forecasting,30,5,9355,0.0005344735435595938
2025-03-02,marketing analytics,20,15,18600,0.0008064516129032258
2025-03-02,ai for business,48,55,15351,0.003582828480229301
2025-03-02,customer segmentation,19,64,3899,0.016414465247499357
2025-03-02,sales forecasting,11,6,6414,0.0009354536950420954
2025-03-03,marketing analytics,11,32,4598,0.006959547629404089
2025-03-03,ai for business,37,34,14529,0.002340147291623649
2025-03-03,customer segmentation,26,33,15222,0.0021679148600709497
2025-03-03,sales forecasting,29,52,16063,0.003237253315071904
2025-03-04,marketing analytics,13,71,12503,0.005678637127089499
2025-03-04,ai for business,39,22,10271,0.002141953071755428
2025-03-04,customer segmentation,5,32,14131,0.0022645248036232395
2025-03-04,sales forecasting,34,12,9570,0.0012539184952978057
2025-03-05,marketing analytics,2,94,18065,0.005203432050927207
2025-03-05,ai for business,34,47,2631,0.017863930064614217
2025-03-05,customer segmentation,4,67,11878,0.0056406802492002025
2025-03-05,sales forecasting,39,35,1241,0.028203062046736505
2025-03-06,marketing analytics,23,59,2767,0.021322732200939647
2025-03-06,ai for business,14,97,8807,0.01101396616327921
2025-03-06,customer segmentation,14,58,4481,0.012943539388529346
2025-03-06,sales forecasting,39,61,12003,0.005082062817628926
2025-03-07,marketing analytics,6,19,6348,0.0029930686830497793
2025-03-07,ai for business,3,42,5737,0.007320899424786474
2025-03-07,customer segmentation,20,53,14748,0.0035937076213723895
2025-03-07,sales forecasting,24,29,5893,0.004921092821992194
2025-03-08,marketing analytics,31,72,8164,0.008819206271435572
2025-03-08,ai for business,31,97,9339,0.010386551022593426
2025-03-08,customer segmentation,10,15,11755,0.0012760527435133986
2025-03-08,sales forecasting,22,84,10227,0.008213552361396304
2025-03-09,marketing analytics,44,91,11334,0.00802893947414858
2025-03-09,ai for business,29,8,4343,0.0018420446695832373
2025-03-09,customer segmentation,27,72,14723,0.004890307681858317
2025-03-09,sales forecasting,5,50,3102,0.016118633139909737
2025-03-10,marketing analytics,7,34,13990,0.0024303073624017154
2025-03-10,ai for business,39,34,4853,0.007005975685143211
2025-03-10,customer segmentation,39,88,19635,0.004481792717086834
2025-03-10,sales forecasting,36,41,15843,0.002587893706999937
2025-03-11,marketing analytics,24,92,14314,0.00642727399748498
2025-03-11,ai for business,41,52,5720,0.00909090909090909
2025-03-11,customer segmentation,22,73,16716,0.004367073462550849
2025-03-11,sales forecasting,37,19,6564,0.002894576477757465
2025-03-12,marketing analytics,21,85,6254,0.013591301566997121
2025-03-12,ai for business,46,40,13822,0.0028939372015627262
2025-03-12,customer segmentation,2,76,9691,0.007842327933133835
2025-03-12,sales forecasting,9,95,15558,0.0061061833140506495
2025-03-13,marketing analytics,42,20,5762,0.003471017007983339
2025-03-13,ai for business,6,19,10092,0.0018826793499801824
2025-03-13,customer segmentation,15,26,10369,0.0025074742019481145
2025-03-13,sales forecasting,45,16,17110,0.000935125657510228
2025-03-14,marketing analytics,42,72,8725,0.00825214899713467
2025-03-14,ai for business,36,72,8827,0.008156791661946302
2025-03-14,customer segmentation,8,50,3747,0.013344008540165465
2025-03-14,sales forecasting,15,35,18284,0.0019142419601837673
2025-03-15,marketing analytics,31,69,15969,0.004320871688897238
2025-03-15,ai for business,36,16,17536,0.0009124087591240876
2025-03-15,customer segmentation,48,65,8135,0.007990165949600492
2025-03-15,sales forecasting,24,50,10534,0.004746535029428517
2025-03-16,marketing analytics,10,10,18906,0.0005289326139849783
2025-03-16,ai for business,5,27,8168,0.003305582761998041
2025-03-16,customer segmentation,21,25,3863,0.0064716541548019675
2025-03-16,sales forecasting,47,69,1865,0.036997319034852545
2025-03-17,marketing analytics,25,98,13173,0.007439459500493434
2025-03-17,ai for business,10,80,7154,0.01118255521386637
2025-03-17,customer segmentation,5,7,10755,0.0006508600650860065
2025-03-17,sales forecasting,37,47,17892,0.002626872345182204
2025-03-18,marketing analytics,19,32,1038,0.030828516377649325
2025-03-18,ai for business,42,89,4386,0.020291837665298677
2025-03-18,customer segmentation,30,33,15358,0.00214871728089595
2025-03-18,sales forecasting,26,96,7301,0.01314888371455965
2025-03-19,marketing analytics,1,36,18065,0.0019928037641848877
2025-03-19,ai for business,1,70,13777,0.005080931988096102
2025-03-19,customer segmentation,6,26,2739,0.009492515516611903
2025-03-19,sales forecasting,2,67,13305,0.005035700864336716
2025-03-20,marketing analytics,24,46,10164,0.00452577725304998
2025-03-20,ai for business,37,19,6542,0.002904310608376643
2025-03-20,customer segmentation,15,48,17735,0.0027065125458133636
2025-03-20,sales forecasting,38,31,17962,0.0017258657165126379
2025-03-21,marketing analytics,24,92,14532,0.006330856041838701
2025-03-21,ai for business,4,91,12187,0.007466973004020678
2025-03-21,customer segmentation,1,66,12523,0.005270302643136628
2025-03-21,sales forecasting,45,97,10218,0.009493051477784302
2025-03-22,marketing analytics,2,99,3348,0.02956989247311828
2025-03-22,ai for business,41,90,15639,0.005754843660080567
2025-03-22,customer segmentation,31,36,15901,0.0022640085529212
2025-03-22,sales forecasting,13,13,5056,0.0025712025316455694
2025-03-23,marketing analytics,14,74,13932,0.005311513063451048
2025-03-23,ai for business,36,70,8205,0.008531383302864107
2025-03-23,customer segmentation,2,39,11149,0.003498071575926092
2025-03-23,sales forecasting,23,57,2148,0.02653631284916201
2025-03-24,marketing analytics,17,82,16712,0.004906653901388224
2025-03-24,ai for business,47,87,19827,0.004387955817824179
2025-03-24,customer segmentation,47,29,9909,0.00292663235442527
2025-03-24,sales forecasting,7,70,1214,0.057660626029654036
2025-03-25,marketing analytics,35,30,18703,0.001604020745334973
2025-03-25,ai for business,27,92,18679,0.004925317201134965
2025-03-25,customer segmentation,24,84,9732,0.008631319358816275
2025-03-25,sales forecasting,49,17,1403,0.012116892373485389
2025-03-26,marketing analytics,23,50,7935,0.00630119722747322
2025-03-26,ai for business,40,34,17122,0.001985749328349492
2025-03-26,customer segmentation,45,85,13943,0.006096249013842071
2025-03-26,sales forecasting,13,64,17385,0.0036813344837503593
2025-03-27,marketing analytics,15,99,2884,0.03432732316227462
2025-03-27,ai for business,45,5,5319,0.0009400263207369807
2025-03-27,customer segmentation,43,27,8424,0.003205128205128205
2025-03-27,sales forecasting,13,28,1289,0.021722265321955005
2025-03-28,marketing analytics,21,64,19220,0.0033298647242455777
2025-03-28,ai for business,36,86,16357,0.005257687840068472
2025-03-28,customer segmentation,30,8,17614,0.0004541841716816169
2025-03-28,sales forecasting,7,31,14746,0.00210226502102265
2025-03-29,marketing analytics,34,49,10848,0.0045169616519174045
2025-03-29,ai for business,17,7,15757,0.000444247001332741
2025-03-29,customer segmentation,21,98,9020,0.010864745011086474
2025-03-29,sales forecasting,44,8,13339,0.0005997451083289602
2025-03-30,marketing analytics,19,67,4087,0.01639344262295082
2025-03-30,ai for business,42,76,14985,0.005071738405071738
2025-03-30,customer segmentation,37,54,7538,0.00716370390023879
2025-03-30,sales forecasting,11,61,5671,0.010756480338564627
2025-03-31,marketing analytics,46,5,5035,0.0009930486593843098
2025-03-31,ai for business,28,88,13475,0.006530612244897959
2025-03-31,customer segmentation,10,36,8729,0.004124183755298431
2025-03-31,sales forecasting,39,39,1811,0.02153506350082827
2025-04-01,marketing analytics,5,12,2876,0.004172461752433936
2025-04-01,ai for business,13,79,2057,0.038405444822557123
2025-04-01,customer segmentation,12,93,13320,0.006981981981981982
2025-04-01,sales forecasting,33,5,1513,0.003304692663582287
2025-04-02,marketing analytics,39,75,7459,0.010054967153773964
2025-04-02,ai for business,45,16,15306,0.0010453416960669018
2025-04-02,customer segmentation,3,5,10836,0.0004614248800295312
2025-04-02,sales forecasting,16,60,3277,0.0183094293561184
2025-04-03,marketing analytics,34,51,12309,0.004143309773336583
2025-04-03,ai for business,12,55,15762,0.003489404897855602
2025-04-03,customer segmentation,9,47,6848,0.006863317757009346
2025-04-03,sales forecasting,43,51,18475,0.0027604871447902573
2025-04-04,marketing analytics,48,25,14179,0.0017631708865223218
2025-04-04,ai for business,25,93,10416,0.008928571428571428
2025-04-04,customer segmentation,2,68,4404,0.015440508628519528
2025-04-04,sales forecasting,6,79,13389,0.005900365972066622
2025-04-05,marketing analytics,23,68,5176,0.01313755795981453
2025-04-05,ai for business,30,13,12808,0.0010149906308557152
2025-04-05,customer segmentation,20,35,14992,0.0023345784418356457
2025-04-05,sales forecasting,46,44,13739,0.0032025620496397116
2025-04-06,marketing analytics,6,17,7833,0.0021703051193667816
2025-04-06,ai for business,13,18,6475,0.0027799227799227798
2025-04-06,customer segmentation,11,19,16992,0.0011181732580037664
2025-04-06,sales forecasting,27,95,3763,0.025245814509699708
2025-04-07,marketing analytics,8,27,13041,0.002070393374741201
2025-04-07,ai for business,18,57,19840,0.002872983870967742
2025-04-07,customer segmentation,24,42,12341,0.003403289846851957
2025-04-07,sales forecasting,3,27,8540,0.003161592505854801
2025-04-08,marketing analytics,46,26,19213,0.0013532504033727164
2025-04-08,ai for business,49,56,7430,0.007537012113055182
2025-04-08,customer segmentation,28,40,17199,0.002325716611430897
2025-04-08,sales forecasting,25,82,12741,0.006435915548230123
2025-04-09,marketing analytics,14,30,7140,0.004201680672268907
2025-04-09,ai for business,26,98,12897,0.0075986663565170195
2025-04-09,customer segmentation,10,55,4975,0.011055276381909548
2025-04-09,sales forecasting,8,30,9646,0.003110097449720091
2025-04-10,marketing analytics,4,88,7457,0.011800992356175405
2025-04-10,ai for business,49,21,8470,0.0024793388429752068
2025-04-10,customer segmentation,9,74,3944,0.018762677484787018
2025-04-10,sales forecasting,27,64,18221,0.0035124307118160366
2025-04-11,marketing analytics,48,71,7126,0.009963513892786977
2025-04-11,ai for business,48,98,17742,0.00552361627775899
2025-04-11,customer segmentation,1,61,15127,0.004032524624842996
2025-04-11,sales forecasting,28,89,17141,0.005192229158158801
2025-04-12,marketing analytics,46,63,4297,0.014661391668606005
2025-04-12,ai for business,42,99,3896,0.025410677618069814
2025-04-12,customer segmentation,32,89,12877,0.006911547720742409
2025-04-12,sales forecasting,5,29,17119,0.0016940241836555874
2025-04-13,marketing analytics,47,43,9156,0.004696373962429008
2025-04-13,ai for business,39,24,9710,0.0024716786817713696
2025-04-13,customer segmentation,43,48,9519,0.005042546485975417
2025-04-13,sales forecasting,31,17,6678,0.002545672356993112
2025-04-14,marketing analytics,19,76,10882,0.006984010292225694
2025-04-14,ai for business,23,88,10934,0.008048289738430584
2025-04-14,customer segmentation,37,14,9655,0.0014500258933195236
2025-04-14,sales forecasting,19,82,3202,0.02560899437851343
2025-04-15,marketing analytics,24,44,19636,0.0022407822367080873
2025-04-15,ai for business,9,81,1586,0.0510718789407314
2025-04-15,customer segmentation,38,46,13250,0.003471698113207547
2025-04-15,sales forecasting,23,24,13302,0.0018042399639152007
2025-04-16,marketing analytics,37,6,10849,0.0005530463637201586
2025-04-16,ai for business,46,50,9087,0.005502366017387477
2025-04-16,customer segmentation,1,96,15285,0.006280667320902846
2025-04-16,sales forecasting,42,57,6587,0.008653408228328526
2025-04-17,marketing analytics,8,44,5858,0.0075110959371799246
2025-04-17,ai for business,21,97,14150,0.006855123674911661
2025-04-17,customer segmentation,38,66,5713,0.011552599334850342
2025-04-17,sales forecasting,44,99,16560,0.005978260869565218
2025-04-18,marketing analytics,4,84,7601,0.01105117747664781
2025-04-18,ai for business,41,6,10946,0.0005481454412570802
2025-04-18,customer segmentation,26,14,17827,0.0007853256296628709
2025-04-18,sales forecasting,44,62,14111,0.004393735383743179
2025-04-19,marketing analytics,18,44,6753,0.006515622686213534
2025-04-19,ai for business,38,63,8870,0.0071025930101465615
2025-04-19,customer segmentation,36,40,14586,0.002742355683532154
2025-04-19,sales forecasting,12,76,16504,0.0046049442559379546
2025-04-20,marketing analytics,41,35,19514,0.001793584093471354
2025-04-20,ai for business,46,97,10029,0.009671951341110778
2025-04-20,customer segmentation,23,80,13524,0.005915409642117717
2025-04-20,sales forecasting,11,45,7088,0.006348758465011287
2025-04-21,marketing analytics,47,15,10284,0.0014585764294049008
2025-04-21,ai for business,18,90,11255,0.007996446023989337
2025-04-21,customer segmentation,33,21,10289,0.0020410146758674313
2025-04-21,sales forecasting,33,81,4696,0.017248722316865417
2025-04-22,marketing analytics,13,8,15974,0.0005008138224615
2025-04-22,ai for business,11,7,16591,0.00042191549635344465
2025-04-22,customer segmentation,40,32,11237,0.0028477351606300614
2025-04-22,sales forecasting,29,29,8566,0.0033854774690637406
2025-04-23,marketing analytics,5,57,14508,0.003928866832092638
2025-04-23,ai for business,47,6,17472,0.00034340659340659343
2025-04-23,customer segmentation,33,61,2292,0.026614310645724257
2025-04-23,sales forecasting,33,12,11572,0.0010369858278603526
2025-04-24,marketing analytics,35,76,9131,0.008323294272259337
2025-04-24,ai for business,12,78,2524,0.030903328050713153
2025-04-24,customer segmentation,21,7,10969,0.0006381620931716656
2025-04-24,sales forecasting,40,19,2685,0.00707635009310987
2025-04-25,marketing analytics,25,32,12051,0.0026553812961579953
2025-04-25,ai for business,5,8,5697,0.00140424784974548
2025-04-25,customer segmentation,8,44,3501,0.012567837760639817
2025-04-25,sales forecasting,12,78,13715,0.005687203791469194
2025-04-26,marketing analytics,20,33,2948,0.011194029850746268
2025-04-26,ai for business,28,29,9780,0.002965235173824131
2025-04-26,customer segmentation,19,41,5325,0.007699530516431925
2025-04-26,sales forecasting,40,8,15827,0.0005054653440323498
2025-04-27,marketing analytics,17,59,19356,0.003048150444306675
2025-04-27,ai for business,46,54,19786,0.002729202466390377
2025-04-27,customer segmentation,28,88,15326,0.005741876549654182
2025-04-27,sales forecasting,28,47,18315,0.0025662025662025662
2025-04-28,marketing analytics,22,98,3099,0.03162310422717005
2025-04-28,ai for business,49,47,11470,0.004097646033129904
2025-04-28,customer segmentation,37,96,2665,0.03602251407129456
2025-04-28,sales forecasting,3,23,15536,0.00148043254376931
2025-04-29,marketing analytics,4,68,5472,0.012426900584795321
2025-04-29,ai for business,6,72,1829,0.03936577364680153
2025-04-29,customer segmentation,4,64,7045,0.00908445706174592
2025-04-29,sales forecasting,33,45,18511,0.00243098698071417
2025-04-30,marketing analytics,10,10,7477,0.0013374348000534974
2025-04-30,ai for business,45,75,16190,0.004632489190858555
2025-04-30,customer segmentation,9,52,2212,0.023508137432188065
2025-04-30,sales forecasting,17,92,12142,0.007577005435677813
2025-05-01,marketing analytics,33,53,18711,0.0028325583881139435
2025-05-01,ai for business,36,40,19581,0.002042796588529697
2025-05-01,customer segmentation,8,70,14668,0.004772293427870194
2025-05-01,sales forecasting,24,99,16571,0.00597429243859755
2025-05-02,marketing analytics,32,80,2847,0.028099754127151388
2025-05-02,ai for business,43,53,14862,0.003566141838245189
2025-05-02,customer segmentation,13,47,5011,0.009379365396128518
2025-05-02,sales forecasting,39,10,13061,0.0007656381594058648
2025-05-03,marketing analytics,15,45,15502,0.002902851245000645
2025-05-03,ai for business,43,75,9247,0.00811073861793014
2025-05-03,customer segmentation,30,44,19688,0.0022348638764729785
2025-05-03,sales forecasting,34,10,3841,0.0026034886748242643
2025-05-04,marketing analytics,11,23,1298,0.017719568567026195
2025-05-04,ai for business,49,26,5707,0.004555808656036446
2025-05-04,customer segmentation,35,92,6941,0.013254574268837343
2025-05-04,sales forecasting,34,98,13660,0.007174231332357247
2025-05-05,marketing analytics,25,86,12463,0.006900425258765947
2025-05-05,ai for business,34,12,11493,0.0010441138084051162
2025-05-05,customer segmentation,24,58,6702,0.008654133094598627
2025-05-05,sales forecasting,34,18,6293,0.002860320991577944
2025-05-06,marketing analytics,36,50,17843,0.002802219357731323
2025-05-06,ai for business,42,69,11094,0.006219578150351541
2025-05-06,customer segmentation,7,42,15034,0.0027936676865770917
2025-05-06,sales forecasting,28,24,14987,0.0016013878694868886
2025-05-07,marketing analytics,42,91,18997,0.004790230036321524
2025-05-07,ai for business,46,14,9556,0.0014650481372959396
2025-05-07,customer segmentation,23,85,1220,0.06967213114754098
2025-05-07,sales forecasting,16,99,9325,0.010616621983914208
2025-05-08,marketing analytics,35,51,19795,0.0025764081838848193
2025-05-08,ai for business,3,16,8746,0.001829407729247656
2025-05-08,customer segmentation,40,85,18895,0.00449854458851548
2025-05-08,sales forecasting,47,79,9018,0.008760257263251275
2025-05-09,marketing analytics,11,74,11149,0.006637366579962329
2025-05-09,ai for business,49,37,9755,0.0037929267042542286
2025-05-09,customer segmentation,37,52,9142,0.0056880332531174796
2025-05-09,sales forecasting,16,16,10158,0.0015751132112620594
2025-05-10,marketing analytics,42,70,11961,0.005852353482150322
2025-05-10,ai for business,10,53,12766,0.004151652827823907
2025-05-10,customer segmentation,49,45,15993,0.0028137310073157004
2025-05-10,sales forecasting,18,5,5067,0.0009867771857114663
2025-05-11,marketing analytics,22,89,9035,0.009850581073602656
2025-05-11,ai for business,18,80,8465,0.009450679267572357
2025-05-11,customer segmentation,43,79,14681,0.005381104829371296
2025-05-11,sales forecasting,30,79,3743,0.021106064654020838
2025-05-12,marketing analytics,11,13,18605,0.0006987368986831496
2025-05-12,ai for business,45,90,12961,0.006943908649023995
2025-05-12,customer segmentation,31,85,8802,0.009656896159963645
2025-05-12,sales forecasting,3,71,12890,0.005508145849495733
2025-05-13,marketing analytics,11,94,10282,0.00914219023536277
2025-05-13,ai for business,26,61,7272,0.008388338833883388
2025-05-13,customer segmentation,13,10,16947,0.0005900749395173187
2025-05-13,sales forecasting,30,61,16976,0.0035933081998114984
2025-05-14,marketing analytics,20,44,18324,0.0024012224405151714
2025-05-14,ai for business,28,63,3401,0.018523963540135253
2025-05-14,customer segmentation,26,7,9084,0.0007705856450902686
2025-05-14,sales forecasting,3,41,18398,0.002228503098162844
2025-05-15,marketing analytics,42,12,15598,0.0007693294012052828
2025-05-15,ai for business,18,28,14560,0.0019230769230769232
2025-05-15,customer segmentation,23,15,17293,0.0008674029954316776
2025-05-15,sales forecasting,9,91,13073,0.006960911802952651
2025-05-16,marketing analytics,10,9,17382,0.0005177770107007249
2025-05-16,ai for business,30,62,8208,0.007553606237816764
2025-05-16,customer segmentation,40,25,14378,0.0017387675615523717
2025-05-16,sales forecasting,27,60,1756,0.03416856492027335
2025-05-17,marketing analytics,22,23,5732,0.004012561060711794
2025-05-17,ai for business,27,89,12673,0.0070228043872800445
2025-05-17,customer segmentation,37,88,18428,0.00477534187106577
2025-05-17,sales forecasting,39,95,11553,0.008222972388124297
2025-05-18,marketing analytics,24,99,13653,0.007251153592617007
2025-05-18,ai for business,12,53,7940,0.006675062972292191
2025-05-18,customer segmentation,8,17,16388,0.001037344398340249
2025-05-18,sales forecasting,34,59,11215,0.005260811413285778
2025-05-19,marketing analytics,31,19,12827,0.0014812504872534498
2025-05-19,ai for business,44,65,7911,0.008216407533813678
2025-05-19,customer segmentation,38,87,15054,0.005779194898365883
2025-05-19,sales forecasting,27,75,6754,0.01110453064850459
2025-05-20,marketing analytics,2,52,15174,0.003426914458942929
2025-05-20,ai for business,23,54,14147,0.003817063688414505
2025-05-20,customer segmentation,18,15,14771,0.0010155033511610588
2025-05-20,sales forecasting,43,19,2400,0.007916666666666667
2025-05-21,marketing analytics,11,6,10053,0.000596836765144733
2025-05-21,ai for business,27,80,5300,0.01509433962264151
2025-05-21,customer segmentation,39,34,19248,0.0017664172901080632
2025-05-21,sales forecasting,6,41,10631,0.0038566456589220204
2025-05-22,marketing analytics,10,81,10037,0.008070140480223174
2025-05-22,ai for business,28,27,16074,0.0016797312430011197
2025-05-22,customer segmentation,28,84,3138,0.02676864244741874
2025-05-22,sales forecasting,28,17,8451,0.0020115962607975386
2025-05-23,marketing analytics,24,16,14947,0.001070448919515622
2025-05-23,ai for business,19,36,8892,0.004048582995951417
2025-05-23,customer segmentation,24,53,12252,0.004325824355207313
2025-05-23,sales forecasting,7,86,4373,0.019666133089412303
2025-05-24,marketing analytics,2,68,6125,0.011102040816326531
2025-05-24,ai for business,32,97,13056,0.00742953431372549
2025-05-24,customer segmentation,18,89,6000,0.014833333333333334
2025-05-24,sales forecasting,32,84,12268,0.006847081838930551
2025-05-25,marketing analytics,13,8,13563,0.0005898400058984
2025-05-25,ai for business,31,62,10376,0.005975327679259831
2025-05-25,customer segmentation,2,30,3375,0.008888888888888889
2025-05-25,sales forecasting,23,34,18351,0.0018527600675712495
2025-05-26,marketing analytics,34,39,10274,0.0037959898773603272
2025-05-26,ai for business,2,9,19746,0.00045578851412944393
2025-05-26,customer segmentation,42,17,2144,0.00792910447761194
2025-05-26,sales forecasting,7,58,19083,0.0030393543992034795
2025-05-27,marketing analytics,32,37,6557,0.005642824462406588
2025-05-27,ai for business,34,13,1081,0.012025901942645698
2025-05-27,customer segmentation,19,53,13467,0.003935546149847776
2025-05-27,sales forecasting,48,68,9600,0.007083333333333333
2025-05-28,marketing analytics,32,23,4260,0.00539906103286385
2025-05-28,ai for business,8,13,1189,0.010933557611438183
2025-05-28,customer segmentation,5,27,4455,0.006060606060606061
2025-05-28,sales forecasting,7,81,5325,0.015211267605633802
2025-05-29,marketing analytics,39,73,2383,0.03063365505665128
2025-05-29,ai for business,45,13,1356,0.009587020648967551
2025-05-29,customer segmentation,28,84,2700,0.03111111111111111
2025-05-29,sales forecasting,10,91,14392,0.00632295719844358
2025-05-30,marketing analytics,35,94,6980,0.013467048710601719
2025-05-30,ai for business,35,33,9451,0.0034916940006348533
2025-05-30,customer segmentation,15,27,2329,0.011592958351223702
2025-05-30,sales forecasting,39,72,8373,0.008599068434252956
2025-05-31,marketing analytics,42,30,13603,0.0022053958685584064
2025-05-31,ai for business,16,67,12544,0.005341198979591837
2025-05-31,customer segmentation,27,44,4053,0.01085615593387614
2025-05-31,sales forecasting,36,16,17191,0.0009307195625618056
2025-06-01,marketing analytics,36,6,1592,0.0037688442211055275
2025-06-01,ai for business,3,53,19323,0.002742845313874657
2025-06-01,customer segmentation,36,72,19916,0.003615183771841735
2025-06-01,sales forecasting,20,23,17779,0.00129366106080207
2025-06-02,marketing analytics,20,42,1829,0.022963367960634227
2025-06-02,ai for business,40,67,2120,0.03160377358490566
2025-06-02,customer segmentation,20,5,18814,0.0002657595407675136
2025-06-02,sales forecasting,6,49,14577,0.003361459833985045
2025-06-03,marketing analytics,38,27,19273,0.0014009235718362475
2025-06-03,ai for business,10,45,6661,0.00675574238102387
2025-06-03,customer segmentation,17,46,3792,0.012130801687763712
2025-06-03,sales forecasting,27,95,1019,0.09322865554465162
2025-06-04,marketing analytics,2,73,10828,0.006741780568895456
2025-06-04,ai for business,39,92,9343,0.009846944236326661
2025-06-04,customer segmentation,7,17,3986,0.004264927245358756
2025-06-04,sales forecasting,8,84,12125,0.0069278350515463915
2025-06-05,marketing analytics,26,93,3254,0.02858020897357099
